time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-05-20T11:30:00Z,175665,13.367,10.948,15.786,21.79,21.044,22.536,21.794,21.044,22.544
2024-05-20T05:50:00Z,175665,17.439,13.77,21.108,22.924,22.384,23.464,22.942,22.42,23.464
2024-05-20T08:00:00Z,175665,12.075,9.094,15.056,22.493,21.35,23.636,22.493,21.35,23.636
2024-05-20T06:50:00Z,175665,14.532,11.21,17.854,22.166,21.046,23.286,22.166,21.046,23.286
2024-05-20T11:40:00Z,175665,12.109,9.678,14.54,22.816000000000003,21.788,23.844,22.822000000000003,21.788,23.856
2024-05-20T00:20:00Z,175665,6.417,5.88,6.954,17.495,17.324,17.666,17.495,17.324,17.666
2024-05-20T12:20:00Z,175665,11.559,9.758,13.36,21.415,20.716,22.114,21.415,20.716,22.114
2024-05-20T10:50:00Z,175665,15.452,11.872,19.032,24.275,23.342,25.208,26.033,24.894,27.172
2024-05-20T21:00:00Z,175665,3.2830000000000004,3.47,3.096,10.287,9.982,10.592,10.287,9.982,10.592
2024-05-20T20:10:00Z,175665,4.757,4.71,4.804,11.842,11.89,11.794,11.842,11.89,11.794
2024-05-20T10:10:00Z,175665,15.759,13.126,18.392,22.495,21.584,23.406,22.549,21.584,23.514
2024-05-20T14:10:00Z,175665,7.817,5.248,10.386,15.764,14.992,16.536,15.764,14.992,16.536
2024-05-20T22:40:00Z,175665,3.3920000000000003,3.314,3.47,9.057,8.872,9.242,9.057,8.872,9.242
2024-05-20T05:00:00Z,175665,14.328,12.336,16.32,21.585,21.284,21.886,21.585,21.284,21.886
2024-05-20T17:40:00Z,175665,4.702999999999999,4.204,5.202,12.146,11.91,12.382,12.146,11.91,12.382
2024-05-20T10:30:00Z,175665,14.139,10.888,17.39,21.427,20.538,22.316,21.427,20.538,22.316
2024-05-20T00:00:00Z,175665,5.457,5.29,5.624,15.851,15.646,16.056,15.851,15.646,16.056
2024-05-20T03:10:00Z,175665,12.638,10.692,14.584,20.85,19.918,21.782,20.85,19.918,21.782
2024-05-20T13:20:00Z,175665,10.339,7.696,12.982,18.275,17.626,18.924,18.275,17.626,18.924
2024-05-20T02:30:00Z,175665,13.359,9.7,17.018,19.848,18.718,20.978,19.848,18.718,20.978
2024-05-20T21:20:00Z,175665,3.465,2.862,4.068,10.213,9.976,10.45,10.213,9.976,10.45
2024-05-15T00:20:00Z,175665,3.584,3.66,3.508,6.798,6.78,6.816,6.798,6.78,6.816
2024-05-15T20:00:00Z,175665,4.57,4.274,4.866,15.894,15.604,16.184,15.894,15.604,16.184
2024-05-15T23:00:00Z,175665,4.681,4.086,5.276,15.36,15.394,15.326,15.36,15.394,15.326
2024-05-15T07:20:00Z,175665,11.935,9.656,14.214,18.88,18.31,19.45,18.88,18.31,19.45
2024-05-15T07:00:00Z,175665,12.886,12.028,13.744,19.777,19.682,19.872,19.777,19.682,19.872
2024-05-15T04:20:00Z,175665,11.766,10.362,13.17,15.814,15.506,16.122,15.814,15.506,16.122
2024-05-15T16:50:00Z,175665,7.053,5.77,8.336,19.64,18.942,20.338,19.64,18.942,20.338
2024-05-15T17:40:00Z,175665,5.471,4.618,6.324,18.159,17.818,18.5,18.159,17.818,18.5
2024-05-15T00:30:00Z,175665,4.312,4.702,3.922,7.587,7.76,7.414,7.587,7.76,7.414
2024-05-15T15:00:00Z,175665,7.308,6.01,8.606,20.512,19.764,21.26,20.512,19.764,21.26
2024-05-15T12:40:00Z,175665,7.183999999999999,6.3,8.068,22.402,21.816,22.988,22.402,21.816,22.988
2024-05-15T10:30:00Z,175665,10.003,8.124,11.882,19.167,18.706,19.628,19.167,18.706,19.628
2024-05-15T01:50:00Z,175665,8.472,7.104,9.84,10.542000000000002,10.178,10.906,10.542000000000002,10.178,10.906
2024-05-15T21:10:00Z,175665,4.864000000000001,4.948,4.78,13.754,13.826,13.682,13.754,13.826,13.682
2024-05-15T02:00:00Z,175665,11.216,8.29,14.142,11.126,10.058,12.194,11.126,10.058,12.194
2024-05-15T14:20:00Z,175665,7.879,6.608,9.15,21.48,20.608,22.352,21.48,20.608,22.352
2024-05-15T17:10:00Z,175665,8.267,6.776,9.758,19.333,18.766,19.9,19.333,18.766,19.9
2024-05-15T01:40:00Z,175665,10.218,8.366,12.07,10.309,9.894,10.724,10.309,9.894,10.724
2024-05-15T08:20:00Z,175665,10.566,8.556,12.576,19.944000000000003,19.474,20.414,19.944000000000003,19.474,20.414
2024-05-15T09:50:00Z,175665,10.048,7.822,12.274,18.766,18.082,19.45,18.766,18.082,19.45
2024-05-15T21:30:00Z,175665,5.257,4.464,6.05,16.558999999999997,16.398,16.72,16.561999999999998,16.404,16.72
2024-05-15T18:10:00Z,175665,5.679,4.842,6.516,19.552,19.398,19.706,19.552,19.398,19.706
2024-05-15T10:00:00Z,175665,9.444,8.128,10.76,17.533,17.082,17.984,17.533,17.082,17.984
2024-05-15T13:20:00Z,175665,9.469,7.414,11.524,26.158,25.542,26.774,26.181,25.55,26.812
2024-05-15T05:30:00Z,175665,12.774,9.674,15.874,17.932,17.528,18.336,17.932,17.528,18.336
2024-05-15T19:20:00Z,175665,5.753,5.314,6.192,18.939,18.874,19.004,18.939,18.874,19.004
2024-05-15T06:30:00Z,175665,11.467,9.602,13.332,18.129,17.938,18.32,18.129,17.938,18.32
2024-05-15T23:20:00Z,175665,5.207000000000001,4.424,5.99,15.733,15.446,16.02,15.733,15.446,16.02
2024-05-15T20:30:00Z,175665,3.679,3.296,4.062,13.522,13.246,13.798,13.522,13.246,13.798
2024-05-15T07:40:00Z,175665,10.17,7.916,12.424,18.738,18.136,19.34,18.738,18.136,19.34
2024-05-15T15:40:00Z,175665,5.862,5.114,6.61,18.546,18.328,18.764,18.546,18.328,18.764
2024-05-15T22:40:00Z,175665,4.338,4.524,4.152,14.956,14.762,15.15,14.956,14.762,15.15
2024-05-15T07:50:00Z,175665,11.589,9.822,13.356,18.387,17.72,19.054,18.387,17.72,19.054
2024-05-15T15:50:00Z,175665,7.82,6.848,8.792,20.032,19.334,20.73,20.032,19.334,20.73
2024-05-15T05:00:00Z,175665,11.113,7.388,14.838,17.833,17.2,18.466,17.833,17.2,18.466
2024-05-15T04:30:00Z,175665,12.406,8.176,16.636,16.654,15.776,17.532,16.654,15.776,17.532
2024-05-15T08:40:00Z,175665,11.885,8.072,15.698,20.482,19.714,21.25,20.482,19.714,21.25
2024-05-15T19:40:00Z,175665,5.209,4.224,6.194,19.174,18.842,19.506,19.174,18.842,19.506
2024-05-15T01:00:00Z,175665,8.139,7.47,8.808,8.896999999999998,8.95,8.844,8.896999999999998,8.95,8.844
2024-05-15T17:00:00Z,175665,5.8870000000000005,4.792,6.982,18.532,18.116,18.948,18.532,18.116,18.948
2024-05-15T14:40:00Z,175665,5.625,5.428,5.822,19.218,19.016,19.42,19.218,19.016,19.42
2024-05-15T02:50:00Z,175665,12.245,10.238,14.252,13.358,12.794,13.922,13.358,12.794,13.922
2024-05-15T05:10:00Z,175665,12.573,9.154,15.992,17.616,17.026,18.206,17.616,17.026,18.206
2024-05-15T07:10:00Z,175665,12.512,10.866,14.158,19.534,19.196,19.872,19.534,19.196,19.872
2024-05-15T06:50:00Z,175665,12.749,10.24,15.258,19.069,18.214,19.924,19.069,18.214,19.924
2024-05-15T05:50:00Z,175665,13.264,12.26,14.268,17.498,17.094,17.902,17.498,17.094,17.902
2024-05-15T00:40:00Z,175665,5.238,4.632,5.844,7.681,7.644,7.718,7.681,7.644,7.718
2024-05-15T20:10:00Z,175665,4.259,4.182,4.336,14.084,13.758,14.41,14.084,13.758,14.41
2024-05-15T22:20:00Z,175665,4.195,3.606,4.784,13.706,13.66,13.752,13.706,13.66,13.752
2024-05-15T06:10:00Z,175665,12.569,9.918,15.22,17.531,16.682,18.38,17.531,16.682,18.38
2024-05-15T11:50:00Z,175665,9.646,7.44,11.852,20.006,19.228,20.784,20.006,19.228,20.784
2024-05-15T19:00:00Z,175665,6.105,4.092,8.118,19.183,18.75,19.616,19.183,18.75,19.616
2024-05-15T14:00:00Z,175665,11.232,9.698,12.766,28.056,27.812,28.3,28.412,28.058,28.766
2024-05-15T03:50:00Z,175665,12.589,9.944,15.234,15.144,14.52,15.768,15.144,14.52,15.768
2024-05-15T12:30:00Z,175665,7.113,4.562,9.664,22.326,21.428,23.224,22.326,21.428,23.224
2024-05-15T21:50:00Z,175665,4.115,3.526,4.704,13.513,13.058,13.968,13.513,13.058,13.968
2024-05-15T12:50:00Z,175665,7.1610000000000005,4.852,9.47,24.105,23.01,25.2,24.119,23.01,25.228
2024-05-15T20:50:00Z,175665,4.304,3.902,4.706,15.289,15.028,15.55,15.289,15.028,15.55
2024-05-15T16:20:00Z,175665,6.845000000000001,5.44,8.25,19.996,19.048,20.944,19.996,19.048,20.944
2024-05-15T13:00:00Z,175665,9.911,7.552,12.27,26.319,25.232,27.406,26.365,25.232,27.498
2024-05-15T03:10:00Z,175665,11.708,10.632,12.784,13.867,13.744,13.99,13.867,13.744,13.99
2024-05-15T04:40:00Z,175665,13.123,9.028,17.218,17.401,16.526,18.276,17.401,16.526,18.276
2024-05-15T10:50:00Z,175665,9.348,8.464,10.232,19.217,18.704,19.73,19.217,18.704,19.73
2024-05-15T16:00:00Z,175665,8.309,6.604,10.014,21.039,20.258,21.82,21.039,20.258,21.82
2024-05-15T12:20:00Z,175665,8.277000000000001,6.042,10.512,21.298,20.376,22.22,21.298,20.376,22.22
2024-05-15T20:20:00Z,175665,4.018,4.21,3.826,14.195,13.774,14.616,14.195,13.774,14.616
2024-05-15T09:00:00Z,175665,11.334,9.054,13.614,18.81,18.332,19.288,18.81,18.332,19.288
2024-05-15T18:50:00Z,175665,5.819,5.428,6.21,19.603,19.714,19.492,19.603,19.714,19.492
2024-05-15T11:30:00Z,175665,9.574,7.106,12.042,19.874,18.706,21.042,19.874,18.706,21.042
2024-05-15T21:00:00Z,175665,5.633,4.4,6.866,16.196,15.746,16.646,16.831,16.282,17.38
2024-05-15T02:10:00Z,175665,12.466,10.31,14.622,11.611,11.11,12.112,11.611,11.11,12.112
2024-05-15T06:00:00Z,175665,12.375,10.282,14.468,18.176,17.646,18.706,18.176,17.646,18.706
2024-05-15T18:30:00Z,175665,5.998,4.45,7.546,20.026,19.406,20.646,20.026,19.406,20.646
2024-05-15T21:20:00Z,175665,3.578,3.024,4.132,14.308,14.074,14.542,14.308,14.074,14.542
2024-05-15T12:10:00Z,175665,7.962,6.486,9.438,19.437,18.624,20.25,19.437,18.624,20.25
2024-05-21T04:10:00Z,175665,9.192,6.918,11.466,15.663,15.254,16.072,15.663,15.254,16.072
2024-05-21T10:40:00Z,175665,10.179,8.688,11.67,17.539,17.43,17.648,17.539,17.43,17.648
2024-05-21T18:00:00Z,175665,8.733,6.664,10.802,19.238,18.774,19.702,19.238,18.774,19.702
2024-05-21T18:50:00Z,175665,10.6,8.404,12.796,18.103,17.46,18.746,18.108,17.46,18.756
2024-05-21T22:10:00Z,175665,7.739000000000001,6.886,8.592,15.45,15.468,15.432,15.45,15.468,15.432
2024-05-21T19:50:00Z,175665,8.905000000000001,8.396,9.414,20.528,20.282,20.774,20.528,20.282,20.774
2024-05-21T04:00:00Z,175665,8.435,6.854,10.016,14.936,14.646,15.226,14.936,14.646,15.226
2024-05-21T14:20:00Z,175665,13.3,9.674,16.926,20.466,19.97,20.962,20.466,19.97,20.962
2024-05-21T17:10:00Z,175665,9.654,7.408,11.9,19.154,18.33,19.978,19.154,18.33,19.978
2024-05-21T15:50:00Z,175665,9.519,8.318,10.72,18.856,18.976,18.736,18.856,18.976,18.736
2024-05-21T18:30:00Z,175665,11.339,9.73,12.948,20.379,20.02,20.738,20.379,20.02,20.738
2024-05-21T03:50:00Z,175665,8.056000000000001,7.244,8.868,14.393,14.144,14.642,14.393,14.144,14.642
2024-05-21T20:10:00Z,175665,10.561,7.872,13.25,20.630000000000003,20.152,21.108,20.676,20.172,21.18
2024-05-21T18:20:00Z,175665,8.878,6.852,10.904,16.619999999999997,16.462,16.778,16.619999999999997,16.462,16.778
2024-05-21T19:40:00Z,175665,7.922000000000001,6.714,9.13,17.262999999999998,16.84,17.686,17.262999999999998,16.84,17.686
2024-05-21T09:20:00Z,175665,10.118,9.496,10.74,17.692,17.644,17.74,17.692,17.644,17.74
